,Unnamed: 0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,Unnamed: 0,target
6843448,6843448,2021-05-15 11:22:10.006647+00:00,x,y,2021-05-25 10:00:00+00:00,2021-05-25 12:00:00+00:00,alpha,True,35.0,1,a-9,6843448,6995.0
19823749,19823749,2021-08-18 14:24:25.973380+00:00,x,y,2021-09-19 10:00:00+00:00,2021-09-19 12:00:00+00:00,gamma,True,20.0,1,c-2,19823749,7500.0
3558592,3558592,2021-03-19 19:54:01.995038+00:00,x,y,2021-03-21 11:00:00+00:00,2021-03-21 12:55:00+00:00,beta,True,40.0,0,b-69,3558592,11573.0
17069172,17069172,2021-08-04 08:28:43.998724+00:00,x,y,2021-08-21 14:00:00+00:00,2021-08-21 16:00:00+00:00,gamma,True,20.0,2,c-4,17069172,9525.0
2934448,2934448,2021-03-10 00:02:53.932226+00:00,x,y,2021-03-26 15:30:00+00:00,2021-03-26 17:30:00+00:00,alpha,True,15.0,1,a-7,2934448,7502.0
7272108,7272108,2021-05-20 08:41:55.130046+00:00,x,y,2021-06-09 16:00:00+00:00,2021-06-09 18:00:00+00:00,alpha,True,35.0,1,a-7,7272108,7124.0
8846337,8846337,2021-06-05 20:18:48.124088+00:00,x,y,2021-07-06 14:00:00+00:00,2021-07-06 15:55:00+00:00,beta,True,20.0,0,b-9,8846337,10057.0
6384896,6384896,2021-05-07 23:22:14.363059+00:00,x,y,2021-05-17 05:00:00+00:00,2021-05-17 07:00:00+00:00,alpha,True,35.0,1,a-1,6384896,9077.0
10158417,10158417,2021-06-17 00:39:08.946802+00:00,x,y,2021-07-08 07:00:00+00:00,2021-07-08 09:00:00+00:00,alpha,True,35.0,1,a-5,10158417,7124.0
8078375,8078375,2021-05-30 04:00:16.802426+00:00,x,y,2021-05-30 16:00:00+00:00,2021-05-30 18:00:00+00:00,alpha,True,15.0,1,a-7,8078375,8962.0
8325940,8325940,2021-06-01 05:46:40.657401+00:00,x,y,2021-07-18 05:00:00+00:00,2021-07-18 07:00:00+00:00,gamma,True,20.0,2,c-2,8325940,11900.0
5433279,5433279,2021-04-24 13:34:41.749397+00:00,x,y,2021-05-04 16:00:00+00:00,2021-05-04 18:00:00+00:00,alpha,True,35.0,1,a-7,5433279,6495.0
542785,542785,2021-01-16 11:58:19.764812+00:00,x,y,2021-02-10 16:00:00+00:00,2021-02-10 18:10:00+00:00,alpha,True,20.0,1,a-7,542785,10227.0
8922814,8922814,2021-06-06 17:43:13.030895+00:00,x,y,2021-07-30 16:00:00+00:00,2021-07-30 18:00:00+00:00,alpha,True,15.0,1,a-23,8922814,9403.0
9798884,9798884,2021-06-14 07:14:18.411946+00:00,x,y,2021-07-15 13:00:00+00:00,2021-07-15 15:00:00+00:00,alpha,True,15.0,1,a-9,9798884,6531.0
9813312,9813312,2021-06-14 08:49:59.511761+00:00,x,y,2021-06-30 13:00:00+00:00,2021-06-30 15:00:00+00:00,alpha,True,15.0,1,a-9,9813312,15692.0
17623956,17623956,2021-08-07 20:10:29.301097+00:00,x,y,2021-09-13 10:00:00+00:00,2021-09-13 12:00:00+00:00,alpha,True,20.0,1,a-7,17623956,7524.0
3622025,3622025,2021-03-21 07:24:27.969799+00:00,x,y,2021-03-24 05:00:00+00:00,2021-03-24 07:00:00+00:00,alpha,True,15.0,1,a-1,3622025,9798.0
6067343,6067343,2021-05-03 09:37:42.203907+00:00,x,y,2021-05-03 11:00:00+00:00,2021-05-03 13:00:00+00:00,gamma,True,20.0,2,c-4,6067343,8390.0
20677345,20677345,2021-08-23 19:24:30.517472+00:00,x,y,2021-08-31 16:00:00+00:00,2021-08-31 18:00:00+00:00,alpha,True,20.0,1,a-23,20677345,10545.0
11967300,11967300,2021-06-30 10:54:09.367512+00:00,x,y,2021-07-10 10:00:00+00:00,2021-07-10 12:00:00+00:00,alpha,True,35.0,1,a-7,11967300,11072.0
1500857,1500857,2021-02-10 13:22:02.280722+00:00,x,y,2021-03-25 17:00:00+00:00,2021-03-25 18:59:00+00:00,gamma,True,32.0,1,c-6,1500857,10160.0
5337438,5337438,2021-04-23 11:43:23.562119+00:00,x,y,2021-05-02 13:30:00+00:00,2021-05-02 15:30:00+00:00,alpha,True,15.0,1,a-5,5337438,5996.0
7853436,7853436,2021-05-27 08:08:56.282022+00:00,x,y,2021-06-05 11:00:00+00:00,2021-06-05 13:00:00+00:00,gamma,True,20.0,2,c-4,7853436,9025.0
3648537,3648537,2021-03-21 18:17:50.945628+00:00,x,y,2021-03-25 15:30:00+00:00,2021-03-25 17:30:00+00:00,alpha,True,15.0,1,a-7,3648537,9798.0
8487610,8487610,2021-06-02 12:15:09.517131+00:00,x,y,2021-06-27 04:00:00+00:00,2021-06-27 06:00:00+00:00,alpha,True,15.0,1,a-1,8487610,9403.0
4284749,4284749,2021-04-05 13:19:29.325782+00:00,x,y,2021-04-10 11:00:00+00:00,2021-04-10 12:55:00+00:00,beta,True,20.0,0,b-69,4284749,8998.0
21682955,21682955,2021-08-31 09:31:40.123118+00:00,x,y,2021-11-05 16:00:00+00:00,2021-11-05 18:00:00+00:00,alpha,True,20.0,1,a-23,21682955,10545.0
20809855,20809855,2021-08-24 16:53:32.892375+00:00,x,y,2021-11-01 13:00:00+00:00,2021-11-01 15:00:00+00:00,alpha,True,20.0,1,a-9,20809855,8381.0
19470028,19470028,2021-08-16 16:16:51.354611+00:00,x,y,2021-09-04 11:00:00+00:00,2021-09-04 12:55:00+00:00,beta,True,20.0,0,b-69,19470028,6900.0
20024420,20024420,2021-08-19 16:49:04.369650+00:00,x,y,2021-08-26 10:35:00+00:00,2021-08-26 12:35:00+00:00,omega,True,20.0,1,d-3,20024420,7950.0
15206131,15206131,2021-07-20 11:30:36.618523+00:00,x,y,2021-08-02 07:00:00+00:00,2021-08-02 09:00:00+00:00,alpha,True,35.0,1,a-5,15206131,12645.0
5117212,5117212,2021-04-21 10:15:54.677603+00:00,x,y,2021-05-02 11:00:00+00:00,2021-05-02 13:00:00+00:00,gamma,True,20.0,2,c-4,5117212,8640.0
11660100,11660100,2021-06-28 14:39:08.621583+00:00,x,y,2021-07-25 04:00:00+00:00,2021-07-25 06:00:00+00:00,alpha,True,15.0,1,a-1,11660100,9497.0
3160650,3160650,2021-03-13 05:19:39.221364+00:00,x,y,2021-03-13 13:30:00+00:00,2021-03-13 15:30:00+00:00,alpha,True,15.0,1,a-5,3160650,9798.0
14865767,14865767,2021-07-17 16:34:38.556268+00:00,x,y,2021-07-18 11:00:00+00:00,2021-07-18 13:00:00+00:00,gamma,True,20.0,2,c-2,14865767,10000.0
10391430,10391430,2021-06-18 23:33:13.694929+00:00,x,y,2021-07-02 11:00:00+00:00,2021-07-02 12:55:00+00:00,beta,True,20.0,0,b-69,10391430,6710.0
5634988,5634988,2021-04-27 01:57:07.513804+00:00,x,y,2021-05-04 16:00:00+00:00,2021-05-04 18:00:00+00:00,alpha,True,35.0,1,a-7,5634988,6495.0
12419313,12419313,2021-07-02 19:48:13.672087+00:00,x,y,2021-07-08 16:00:00+00:00,2021-07-08 18:00:00+00:00,alpha,True,35.0,1,a-23,12419313,10545.0
4550763,4550763,2021-04-12 19:39:05.870683+00:00,x,y,2021-04-23 11:00:00+00:00,2021-04-23 13:00:00+00:00,gamma,True,0.0,0,c-4,4550763,8070.0
2017021,2017021,2021-02-22 11:40:52.762160+00:00,x,y,2021-03-15 05:00:00+00:00,2021-03-15 07:00:00+00:00,gamma,True,20.0,1,c-2,2017021,12500.0
19077372,19077372,2021-08-14 13:22:06.014229+00:00,x,y,2021-08-22 04:00:00+00:00,2021-08-22 06:00:00+00:00,alpha,True,15.0,1,a-1,19077372,18945.0
11373257,11373257,2021-06-26 15:48:12.810588+00:00,x,y,2021-07-03 17:00:00+00:00,2021-07-03 18:59:00+00:00,gamma,True,20.0,2,c-6,11373257,10785.0
6889797,6889797,2021-05-16 02:28:28.395527+00:00,x,y,2021-05-21 05:00:00+00:00,2021-05-21 07:00:00+00:00,alpha,True,35.0,1,a-1,6889797,6995.0
2114450,2114450,2021-02-24 16:24:02.289159+00:00,x,y,2021-03-21 16:00:00+00:00,2021-03-21 18:10:00+00:00,alpha,True,35.0,1,a-7,2114450,12500.0
12777434,12777434,2021-07-04 16:45:39.061354+00:00,x,y,2021-07-13 16:00:00+00:00,2021-07-13 18:00:00+00:00,alpha,True,15.0,1,a-23,12777434,11245.0
16473701,16473701,2021-07-30 02:38:59.253294+00:00,x,y,2021-07-30 17:00:00+00:00,2021-07-30 18:59:00+00:00,gamma,True,20.0,1,c-6,16473701,15075.0
17113180,17113180,2021-08-04 14:34:18.889593+00:00,x,y,2021-08-08 16:00:00+00:00,2021-08-08 18:00:00+00:00,alpha,True,20.0,1,a-23,17113180,10545.0
11758689,11758689,2021-06-29 07:03:22.993359+00:00,x,y,2021-07-05 10:35:00+00:00,2021-07-05 12:35:00+00:00,gamma,True,20.0,1,c-2,11758689,8750.0
12568916,12568916,2021-07-03 15:34:51.841937+00:00,x,y,2021-07-08 14:00:00+00:00,2021-07-08 16:00:00+00:00,gamma,True,20.0,2,c-4,12568916,12545.0
7720782,7720782,2021-05-25 10:35:13.798547+00:00,x,y,2021-05-29 05:00:00+00:00,2021-05-29 06:55:00+00:00,beta,True,20.0,0,b-1,7720782,7395.0
15481284,15481284,2021-07-22 19:36:16.017041+00:00,x,y,2021-08-04 10:00:00+00:00,2021-08-04 12:00:00+00:00,gamma,True,20.0,1,c-2,15481284,9280.0
11034095,11034095,2021-06-24 08:00:26.406212+00:00,x,y,2021-06-26 05:00:00+00:00,2021-06-26 06:55:00+00:00,beta,True,20.0,0,b-1,11034095,6720.0
6045273,6045273,2021-05-03 00:18:20.899168+00:00,x,y,2021-05-12 11:00:00+00:00,2021-05-12 12:55:00+00:00,beta,True,20.0,0,b-69,6045273,7110.0
328531,328531,2021-01-10 03:30:37.825850+00:00,x,y,2021-02-25 05:15:00+00:00,2021-02-25 07:25:00+00:00,alpha,True,20.0,1,a-1,328531,10227.0
10009390,10009390,2021-06-15 16:36:17.338175+00:00,x,y,2021-06-16 13:00:00+00:00,2021-06-16 15:00:00+00:00,alpha,True,15.0,1,a-9,10009390,7900.0
18901941,18901941,2021-08-13 14:29:11.924819+00:00,x,y,2021-08-21 16:00:00+00:00,2021-08-21 18:00:00+00:00,alpha,True,15.0,1,a-23,18901941,18945.0
20287263,20287263,2021-08-21 08:36:10.592878+00:00,x,y,2021-09-04 16:00:00+00:00,2021-09-04 18:00:00+00:00,alpha,True,20.0,1,a-23,20287263,10545.0
11418589,11418589,2021-06-27 00:17:26.511315+00:00,x,y,2021-06-27 13:00:00+00:00,2021-06-27 15:00:00+00:00,alpha,True,35.0,1,a-9,11418589,23567.0
816258,816258,2021-01-24 09:19:41.226725+00:00,x,y,2021-02-04 16:00:00+00:00,2021-02-04 17:55:00+00:00,beta,True,20.0,0,b-19,816258,8707.0
2938929,2938929,2021-03-10 04:29:36.143756+00:00,x,y,2021-03-21 14:00:00+00:00,2021-03-21 15:55:00+00:00,beta,True,40.0,0,b-9,2938929,7884.0
18701592,18701592,2021-08-12 15:20:41.423128+00:00,x,y,2021-08-16 13:00:00+00:00,2021-08-16 15:00:00+00:00,alpha,True,20.0,1,a-9,18701592,8381.0
1066380,1066380,2021-01-30 17:43:16.697642+00:00,x,y,2021-02-02 16:00:00+00:00,2021-02-02 18:10:00+00:00,alpha,True,0.0,0,a-7,1066380,8739.0
13510312,13510312,2021-07-08 15:05:00.038037+00:00,x,y,2021-07-18 07:00:00+00:00,2021-07-18 09:00:00+00:00,alpha,True,35.0,1,a-5,13510312,14645.0
17145566,17145566,2021-08-04 18:57:36.657972+00:00,x,y,2021-09-10 11:00:00+00:00,2021-09-10 12:55:00+00:00,beta,True,20.0,0,b-69,17145566,6550.0
11577916,11577916,2021-06-28 05:17:15.609281+00:00,x,y,2021-07-13 04:00:00+00:00,2021-07-13 06:00:00+00:00,alpha,True,35.0,1,a-1,11577916,7150.0
15665412,15665412,2021-07-24 03:39:49.677460+00:00,x,y,2021-07-25 17:00:00+00:00,2021-07-25 18:59:00+00:00,gamma,True,20.0,1,c-6,15665412,20365.0
5241475,5241475,2021-04-22 13:45:56.970458+00:00,x,y,2021-05-09 05:00:00+00:00,2021-05-09 07:00:00+00:00,alpha,True,15.0,1,a-1,5241475,8048.0
21601869,21601869,2021-08-30 16:26:42.995190+00:00,x,y,2021-08-31 10:00:00+00:00,2021-08-31 12:00:00+00:00,gamma,True,20.0,1,c-2,21601869,10425.0
14351894,14351894,2021-07-14 04:32:14.998262+00:00,x,y,2021-07-29 17:00:00+00:00,2021-07-29 18:59:00+00:00,gamma,True,20.0,2,c-6,14351894,11285.0
6105375,6105375,2021-05-03 20:37:06.537890+00:00,x,y,2021-05-19 11:00:00+00:00,2021-05-19 13:00:00+00:00,gamma,True,20.0,1,c-4,6105375,9655.0
3054009,3054009,2021-03-11 13:59:31.704007+00:00,x,y,2021-03-13 11:00:00+00:00,2021-03-13 12:55:00+00:00,beta,True,20.0,0,b-69,3054009,9375.0
14203331,14203331,2021-07-13 05:43:32.366506+00:00,x,y,2021-07-30 05:00:00+00:00,2021-07-30 07:00:00+00:00,alpha,True,15.0,1,a-1,14203331,9045.0
11820726,11820726,2021-06-29 13:10:46.520016+00:00,x,y,2021-09-04 04:00:00+00:00,2021-09-04 06:00:00+00:00,alpha,True,15.0,1,a-1,11820726,6531.0
1823597,1823597,2021-02-17 15:26:42.224172+00:00,x,y,2021-02-26 09:10:00+00:00,2021-02-26 11:05:00+00:00,beta,True,20.0,0,b-67,1823597,11494.0
7081416,7081416,2021-05-18 04:53:43.146023+00:00,x,y,2021-06-14 05:00:00+00:00,2021-06-14 07:00:00+00:00,gamma,True,20.0,2,c-2,7081416,10655.0
20138344,20138344,2021-08-20 09:49:30.918070+00:00,x,y,2021-08-23 10:00:00+00:00,2021-08-23 12:00:00+00:00,alpha,True,20.0,1,a-7,20138344,22445.0
987962,987962,2021-01-28 16:59:38.824511+00:00,x,y,2021-02-06 11:00:00+00:00,2021-02-06 13:00:00+00:00,gamma,True,32.0,1,c-4,987962,9150.0
2885382,2885382,2021-03-09 08:06:20.815069+00:00,x,y,2021-03-19 17:00:00+00:00,2021-03-19 18:59:00+00:00,gamma,True,20.0,2,c-6,2885382,8890.0
10353031,10353031,2021-06-18 16:12:14.451294+00:00,x,y,2021-07-02 14:00:00+00:00,2021-07-02 15:55:00+00:00,beta,True,40.0,0,b-9,10353031,9002.0
16038185,16038185,2021-07-26 16:42:18.054634+00:00,x,y,2021-08-03 17:00:00+00:00,2021-08-03 18:59:00+00:00,gamma,True,20.0,1,c-6,16038185,9530.0
11321762,11321762,2021-06-26 08:34:05.781720+00:00,x,y,2021-07-31 07:00:00+00:00,2021-07-31 09:00:00+00:00,alpha,True,35.0,1,a-5,11321762,11072.0
17409618,17409618,2021-08-06 16:33:59.123200+00:00,x,y,2021-08-22 14:00:00+00:00,2021-08-22 16:00:00+00:00,gamma,True,20.0,1,c-4,17409618,15075.0
7608183,7608183,2021-05-23 23:00:40.575019+00:00,x,y,2021-06-10 17:00:00+00:00,2021-06-10 18:59:00+00:00,gamma,True,20.0,2,c-6,7608183,9025.0
16891269,16891269,2021-08-02 15:10:34.493462+00:00,x,y,2021-08-22 07:00:00+00:00,2021-08-22 09:00:00+00:00,alpha,True,15.0,1,a-5,16891269,9045.0
9112312,9112312,2021-06-08 14:50:09.587213+00:00,x,y,2021-06-09 11:00:00+00:00,2021-06-09 12:55:00+00:00,beta,True,20.0,0,b-69,9112312,10544.0
15400411,15400411,2021-07-22 09:29:55.346298+00:00,x,y,2021-08-01 05:00:00+00:00,2021-08-01 06:55:00+00:00,beta,True,40.0,0,b-1,15400411,13090.0
7771387,7771387,2021-05-26 03:39:59.867981+00:00,x,y,2021-05-26 17:00:00+00:00,2021-05-26 18:59:00+00:00,gamma,True,20.0,1,c-6,7771387,8525.0
3353586,3353586,2021-03-16 08:09:40.762763+00:00,x,y,2021-03-19 05:00:00+00:00,2021-03-19 06:55:00+00:00,beta,True,20.0,0,b-1,3353586,9030.0
20263298,20263298,2021-08-21 05:05:02.161262+00:00,x,y,2021-08-30 14:00:00+00:00,2021-08-30 15:55:00+00:00,beta,True,20.0,0,b-9,20263298,7240.0
5692715,5692715,2021-04-27 19:20:52.079953+00:00,x,y,2021-05-10 11:00:00+00:00,2021-05-10 13:00:00+00:00,gamma,True,20.0,1,c-4,5692715,9655.0
2972386,2972386,2021-03-10 14:18:57.246551+00:00,x,y,2021-03-30 05:00:00+00:00,2021-03-30 07:00:00+00:00,alpha,True,15.0,1,a-1,2972386,7497.0
19320208,19320208,2021-08-15 19:12:29.032588+00:00,x,y,2021-08-19 16:00:00+00:00,2021-08-19 18:00:00+00:00,alpha,True,15.0,1,a-23,19320208,12945.0
5942898,5942898,2021-05-01 13:10:07.765302+00:00,x,y,2021-05-02 17:00:00+00:00,2021-05-02 18:59:00+00:00,gamma,True,20.0,2,c-6,5942898,8390.0
14803587,14803587,2021-07-17 08:11:33.288743+00:00,x,y,2021-07-19 10:30:00+00:00,2021-07-19 12:25:00+00:00,beta,True,40.0,0,b-69,14803587,12990.0
15359320,15359320,2021-07-21 23:17:08.992335+00:00,x,y,2021-07-26 10:30:00+00:00,2021-07-26 12:25:00+00:00,beta,True,40.0,0,b-69,15359320,17760.0
10630299,10630299,2021-06-21 02:22:37.927751+00:00,x,y,2021-07-01 17:00:00+00:00,2021-07-01 18:59:00+00:00,gamma,True,20.0,1,c-6,10630299,6620.0
12940848,12940848,2021-07-05 13:12:25.256253+00:00,x,y,2021-08-07 07:00:00+00:00,2021-08-07 09:00:00+00:00,alpha,True,35.0,1,a-5,12940848,10545.0
14169335,14169335,2021-07-12 19:18:49.354255+00:00,x,y,2021-07-28 13:00:00+00:00,2021-07-28 15:00:00+00:00,alpha,True,35.0,1,a-9,14169335,12645.0
18165486,18165486,2021-08-10 10:24:53.041165+00:00,x,y,2021-08-17 11:00:00+00:00,2021-08-17 12:55:00+00:00,beta,True,40.0,0,b-69,18165486,11170.0
2203070,2203070,2021-02-26 18:35:17.948128+00:00,x,y,2021-03-20 05:00:00+00:00,2021-03-20 06:55:00+00:00,beta,True,20.0,0,b-1,2203070,11473.0
7693311,7693311,2021-05-25 01:20:21.451818+00:00,x,y,2021-06-10 17:00:00+00:00,2021-06-10 18:59:00+00:00,gamma,True,20.0,1,c-6,7693311,10425.0
9444234,9444234,2021-06-11 19:30:46.897977+00:00,x,y,2021-06-19 04:00:00+00:00,2021-06-19 06:00:00+00:00,alpha,True,35.0,1,a-1,9444234,9707.0
6982760,6982760,2021-05-17 03:38:34.753952+00:00,x,y,2021-05-20 05:00:00+00:00,2021-05-20 06:55:00+00:00,beta,True,20.0,0,b-1,6982760,6734.0
878106,878106,2021-01-25 19:57:54.499312+00:00,x,y,2021-01-27 11:00:00+00:00,2021-01-27 13:00:00+00:00,gamma,True,32.0,2,c-4,878106,10400.0
7584364,7584364,2021-05-23 16:44:39.185393+00:00,x,y,2021-06-07 11:00:00+00:00,2021-06-07 12:55:00+00:00,beta,True,20.0,0,b-69,7584364,7395.0
18622633,18622633,2021-08-12 08:00:11.681729+00:00,x,y,2021-09-24 05:00:00+00:00,2021-09-24 07:00:00+00:00,alpha,True,20.0,1,a-1,18622633,7524.0
3326832,3326832,2021-03-15 18:15:12.646475+00:00,x,y,2021-04-22 05:00:00+00:00,2021-04-22 07:00:00+00:00,alpha,True,35.0,1,a-1,3326832,10799.0
19218768,19218768,2021-08-15 09:32:52.306536+00:00,x,y,2021-08-24 13:00:00+00:00,2021-08-24 15:00:00+00:00,alpha,True,20.0,1,a-9,19218768,10545.0
270375,270375,2021-01-08 09:43:15.843422+00:00,x,y,2021-01-24 11:00:00+00:00,2021-01-24 13:00:00+00:00,gamma,True,32.0,1,c-4,270375,9150.0
15353976,15353976,2021-07-21 21:12:37.672946+00:00,x,y,2021-08-08 17:00:00+00:00,2021-08-08 18:59:00+00:00,gamma,True,20.0,1,c-6,15353976,9280.0
4493990,4493990,2021-04-11 05:33:53.227003+00:00,x,y,2021-04-12 08:00:00+00:00,2021-04-12 09:55:00+00:00,beta,True,20.0,0,b-69,4493990,8207.0
9987754,9987754,2021-06-15 13:27:47.953712+00:00,x,y,2021-07-11 17:00:00+00:00,2021-07-11 18:59:00+00:00,gamma,True,20.0,2,c-6,9987754,7620.0
17337873,17337873,2021-08-06 08:21:42.067825+00:00,x,y,2021-08-08 17:00:00+00:00,2021-08-08 18:59:00+00:00,gamma,True,20.0,1,c-6,17337873,9280.0
1662623,1662623,2021-02-14 09:39:02.932540+00:00,x,y,2021-02-15 13:00:00+00:00,2021-02-15 15:00:00+00:00,alpha,True,35.0,1,a-5,1662623,12500.0
20245397,20245397,2021-08-20 22:36:33.314951+00:00,x,y,2021-08-28 17:00:00+00:00,2021-08-28 18:59:00+00:00,gamma,True,20.0,1,c-6,20245397,8750.0
2772117,2772117,2021-03-07 10:41:03.367329+00:00,x,y,2021-03-22 17:00:00+00:00,2021-03-22 18:59:00+00:00,gamma,True,20.0,1,c-6,2772117,7390.0
17828905,17828905,2021-08-08 20:02:14.436288+00:00,x,y,2021-08-26 10:00:00+00:00,2021-08-26 12:00:00+00:00,gamma,True,20.0,1,c-2,17828905,7765.0
15513234,15513234,2021-07-23 04:25:46.664832+00:00,x,y,2021-07-30 17:00:00+00:00,2021-07-30 18:59:00+00:00,gamma,True,20.0,2,c-6,15513234,11900.0
3392200,3392200,2021-03-16 20:24:04.222684+00:00,x,y,2021-03-21 11:00:00+00:00,2021-03-21 13:00:00+00:00,gamma,True,20.0,1,c-4,3392200,9800.0
9027444,9027444,2021-06-07 17:58:05.666151+00:00,x,y,2021-06-25 10:00:00+00:00,2021-06-25 12:00:00+00:00,alpha,True,35.0,1,a-7,9027444,9707.0
5854453,5854453,2021-04-30 08:35:43.138066+00:00,x,y,2021-05-01 05:00:00+00:00,2021-05-01 07:00:00+00:00,gamma,True,20.0,2,c-2,5854453,8390.0
17577424,17577424,2021-08-07 15:37:33.564351+00:00,x,y,2021-08-13 13:15:00+00:00,2021-08-13 15:15:00+00:00,alpha,True,20.0,1,a-9,17577424,8381.0
13896908,13896908,2021-07-11 05:49:13.510685+00:00,x,y,2021-07-13 14:00:00+00:00,2021-07-13 16:00:00+00:00,gamma,True,20.0,1,c-4,13896908,13130.0
3349695,3349695,2021-03-16 07:03:10.205689+00:00,x,y,2021-03-17 05:00:00+00:00,2021-03-17 07:00:00+00:00,gamma,True,20.0,2,c-2,3349695,11300.0
18771839,18771839,2021-08-12 21:58:07.776563+00:00,x,y,2021-08-15 10:00:00+00:00,2021-08-15 12:00:00+00:00,alpha,True,20.0,1,a-7,18771839,10545.0
9709652,9709652,2021-06-13 14:36:22.685828+00:00,x,y,2021-07-07 09:45:00+00:00,2021-07-07 11:45:00+00:00,gamma,True,20.0,1,c-2,9709652,6900.0
15079841,15079841,2021-07-19 11:31:05.691932+00:00,x,y,2021-07-31 17:00:00+00:00,2021-07-31 18:59:00+00:00,gamma,True,20.0,2,c-6,15079841,14130.0
12772293,12772293,2021-07-04 16:13:59.917128+00:00,x,y,2021-07-20 14:00:00+00:00,2021-07-20 16:00:00+00:00,gamma,True,20.0,1,c-4,12772293,7500.0
6296439,6296439,2021-05-06 14:54:55.919129+00:00,x,y,2021-05-12 13:30:00+00:00,2021-05-12 15:30:00+00:00,alpha,True,15.0,1,a-5,6296439,6495.0
6831590,6831590,2021-05-15 08:22:33.071870+00:00,x,y,2021-05-24 16:00:00+00:00,2021-05-24 18:00:00+00:00,alpha,True,15.0,1,a-7,6831590,6495.0
9469445,9469445,2021-06-12 02:47:57.268167+00:00,x,y,2021-07-21 05:00:00+00:00,2021-07-21 06:55:00+00:00,beta,True,20.0,0,b-1,9469445,6522.0
5394414,5394414,2021-04-24 04:08:43.286723+00:00,x,y,2021-05-14 16:00:00+00:00,2021-05-14 18:00:00+00:00,alpha,True,35.0,1,a-7,5394414,8290.0
7904879,7904879,2021-05-27 21:59:09.972588+00:00,x,y,2021-05-30 09:30:00+00:00,2021-05-30 11:25:00+00:00,beta,True,40.0,0,b-69,7904879,10398.0
4766666,4766666,2021-04-18 19:17:27.446465+00:00,x,y,2021-04-21 11:00:00+00:00,2021-04-21 13:00:00+00:00,gamma,True,20.0,1,c-4,4766666,7390.0
8794857,8794857,2021-06-05 10:11:40.280986+00:00,x,y,2021-06-18 07:30:00+00:00,2021-06-18 09:30:00+00:00,alpha,True,35.0,1,a-5,8794857,9707.0
7514774,7514774,2021-05-22 20:20:40.098383+00:00,x,y,2021-06-09 17:00:00+00:00,2021-06-09 18:59:00+00:00,gamma,True,20.0,1,c-6,7514774,8025.0
4008896,4008896,2021-03-29 10:55:55.467456+00:00,x,y,2021-04-11 17:00:00+00:00,2021-04-11 18:59:00+00:00,gamma,True,20.0,2,c-6,4008896,10800.0
4864712,4864712,2021-04-19 15:47:17.961966+00:00,x,y,2021-04-24 11:00:00+00:00,2021-04-24 13:00:00+00:00,gamma,True,0.0,0,c-4,4864712,7065.0
272107,272107,2021-01-08 10:27:57.801491+00:00,x,y,2021-01-18 11:00:00+00:00,2021-01-18 12:55:00+00:00,beta,False,20.0,0,b-69,272107,8707.0
936404,936404,2021-01-27 12:46:34.466627+00:00,x,y,2021-02-15 13:30:00+00:00,2021-02-15 15:40:00+00:00,alpha,True,20.0,1,a-5,936404,10227.0
24215,24215,2021-01-01 03:41:09.447852+00:00,x,y,2021-01-10 13:00:00+00:00,2021-01-10 15:00:00+00:00,alpha,True,20.0,1,a-5,24215,10227.0
11259480,11259480,2021-06-25 18:06:47.771218+00:00,x,y,2021-06-27 10:00:00+00:00,2021-06-27 12:00:00+00:00,alpha,True,35.0,1,a-7,11259480,13277.0
9034024,9034024,2021-06-07 18:57:51.991366+00:00,x,y,2021-07-31 17:00:00+00:00,2021-07-31 18:59:00+00:00,gamma,True,20.0,2,c-6,9034024,11900.0
3437451,3437451,2021-03-17 16:38:08.021573+00:00,x,y,2021-05-23 05:00:00+00:00,2021-05-23 07:00:00+00:00,gamma,True,20.0,1,c-2,3437451,9800.0
18735957,18735957,2021-08-12 18:05:10.702796+00:00,x,y,2021-08-23 05:00:00+00:00,2021-08-23 06:55:00+00:00,beta,True,40.0,0,b-1,18735957,13360.0
13550347,13550347,2021-07-08 19:32:48.999096+00:00,x,y,2021-08-01 13:00:00+00:00,2021-08-01 15:00:00+00:00,alpha,True,35.0,1,a-9,13550347,12645.0
11964529,11964529,2021-06-30 10:38:44.079281+00:00,x,y,2021-07-13 14:00:00+00:00,2021-07-13 16:00:00+00:00,gamma,True,20.0,1,c-4,11964529,8100.0
16451861,16451861,2021-07-29 19:11:28.808325+00:00,x,y,2021-07-30 10:30:00+00:00,2021-07-30 12:30:00+00:00,alpha,True,35.0,1,a-5,16451861,14645.0
11776704,11776704,2021-06-29 08:50:28.989780+00:00,x,y,2021-07-03 07:00:00+00:00,2021-07-03 09:00:00+00:00,alpha,True,35.0,1,a-5,11776704,11072.0
5432733,5432733,2021-04-24 13:26:50.235157+00:00,x,y,2021-05-28 15:30:00+00:00,2021-05-28 17:30:00+00:00,alpha,True,35.0,1,a-7,5432733,8290.0
16427097,16427097,2021-07-29 15:25:05.157763+00:00,x,y,2021-09-01 10:00:00+00:00,2021-09-01 12:00:00+00:00,gamma,True,20.0,2,c-2,16427097,13560.0
193087,193087,2021-01-05 20:17:12.794303+00:00,x,y,2021-01-11 05:00:00+00:00,2021-01-11 07:00:00+00:00,gamma,True,32.0,1,c-2,193087,9150.0
